x,y,z,q1,q2,q3,q4
-4.05527325742,-5.17489492353,0.423530798455,-0.00565218983615,-0.00144638935532,0.74963539925,-0.661825229364
0.116765904331,-2.55016713296,0.406057622875,-0.00284394613082,-0.00431882962392,-0.347221352129,-0.937768617392
4.40361162659,0.989870774998,0.387631979913,-0.00413220226241,-0.00568489597723,-0.338837495474,-0.940818605599
7.12793887882,3.33899120467,0.377651970123,0.000583865133455,-0.00641437334407,-0.761594239206,-0.648022135001
3.49185147912,7.21586181255,0.369229613561,-0.00121387759175,-0.0067923261976,-0.935013201307,-0.354545838691
-3.19083476067,8.6376209259,0.377206653357,0.00066541985143,-0.0154933985323,-0.999793112278,-0.0131617998704
-1.48866529726,4.91077269809,0.394075998299,-0.00530318850066,0.00360171843322,0.174157244406,-0.98469698605
2.47920424657,0.702034472797,0.393358531134,-0.00240117463016,0.00294918978625,0.799553932762,-0.60058226404
-1.82791507473,-2.29256540876,0.410143424498,-0.000347057141473,0.00885872218538,0.881111507691,-0.472825437176
